51,Wed Apr 28 13:58:40 GMT+08:00 2021,1619589520,44,41,8238,15227,12403,13106,244090,141946,5574,1459
52,Wed Apr 28 13:58:41 GMT+08:00 2021,1619589521,35,34,9215,5626,2163,1664,123073,47200,4586,1219
53,Wed Apr 28 13:58:42 GMT+08:00 2021,1619589522,43,29,6730,11276,19184,13393,1162817,106628,6595,9972
54,Wed Apr 28 13:58:43 GMT+08:00 2021,1619589523,37,20,13106,14154,11820,6160,271804,107306,2631,4425
55,Wed Apr 28 13:58:44 GMT+08:00 2021,1619589524,43,37,25483,51778,21181,26622,597846,60420,14135,4006
56,Wed Apr 28 13:58:45 GMT+08:00 2021,1619589525,51,44,41557,51830,10922,19493,505984,121951,12121,20411
57,Wed Apr 28 13:58:46 GMT+08:00 2021,1619589526,53,60,4487,14123,7090,4804,1910552,24562,6269,3116
58,Wed Apr 28 13:58:47 GMT+08:00 2021,1619589527,60,51,30516,6385,47916,34381,806711,350863,45343,7599
59,Wed Apr 28 13:58:48 GMT+08:00 2021,1619589528,50,40,4977,59120,14258,13988,729887,229751,10034,2580
60,Wed Apr 28 13:58:49 GMT+08:00 2021,1619589529,50,40,2161,4642,1733,1029,396589,38518,830,574
61,Wed Apr 28 13:58:50 GMT+08:00 2021,1619589530,44,29,6432,11332,7794,4243,1673750,74886,2858,2539
62,Wed Apr 28 13:58:51 GMT+08:00 2021,1619589531,34,26,11717,18614,10913,2680,834230,67036,1895,1196
63,Wed Apr 28 13:58:52 GMT+08:00 2021,1619589532,34,38,35330,47651,26993,28057,643586,230850,13575,11251
64,Wed Apr 28 13:58:53 GMT+08:00 2021,1619589533,27,38,25680,20558,4979,6838,320678,191056,5636,4765
65,Wed Apr 28 13:58:54 GMT+08:00 2021,1619589534,35,41,10861,4926,4672,7103,325393,42280,4402,3633
66,Wed Apr 28 13:58:55 GMT+08:00 2021,1619589535,48,43,1005,2726,1381,1333,33546,5245,1209,703
67,Wed Apr 28 13:58:56 GMT+08:00 2021,1619589536,50,47,40519,81703,17182,34020,255069,230443,16392,3751
68,Wed Apr 28 13:58:57 GMT+08:00 2021,1619589537,61,61,49652,33433,9018,20155,689217,68125,27238,8953
69,Wed Apr 28 13:58:58 GMT+08:00 2021,1619589538,60,57,5446,7457,7203,5861,358446,40413,3744,1785
70,Wed Apr 28 13:58:59 GMT+08:00 2021,1619589539,53,57,80392,49172,39028,22281,797508,208287,12141,5595
71,Wed Apr 28 13:59:00 GMT+08:00 2021,1619589540,48,56,22858,13027,9725,6036,523844,86503,1937,1888
