28,Wed Apr 28 13:55:15 GMT+08:00 2021,1619589315,74,67,28118,2245,8614,6296,3106,14337,7143,12707
29,Wed Apr 28 13:55:16 GMT+08:00 2021,1619589316,74,70,11915,28648,12623,5545,460373,49336,13335,17956
30,Wed Apr 28 13:55:17 GMT+08:00 2021,1619589317,66,61,12654,7583,16556,11241,28624,36563,10857,5260
31,Wed Apr 28 13:55:18 GMT+08:00 2021,1619589318,57,50,5913,6609,2353,5632,339264,67104,7676,5121
32,Wed Apr 28 13:55:19 GMT+08:00 2021,1619589319,64,29,4138,1036,8695,10845,28055,23346,10628,6061
33,Wed Apr 28 13:55:20 GMT+08:00 2021,1619589320,54,20,59058,48460,31800,10597,347518,420684,3985,9675
34,Wed Apr 28 13:55:21 GMT+08:00 2021,1619589321,60,29,1187,10905,3488,5805,22753,5745,8155,6372
35,Wed Apr 28 13:55:22 GMT+08:00 2021,1619589322,66,44,22387,6483,12626,7836,42826,16723,4635,9065
36,Wed Apr 28 13:55:23 GMT+08:00 2021,1619589323,54,60,87771,40735,16963,29449,756909,196587,20253,10977
37,Wed Apr 28 13:55:24 GMT+08:00 2021,1619589324,60,63,64903,55137,27554,17374,2047777,363922,8136,13983
38,Wed Apr 28 13:55:25 GMT+08:00 2021,1619589325,56,50,70309,22737,79533,70793,1018024,279461,9027,9653
39,Wed Apr 28 13:55:26 GMT+08:00 2021,1619589326,47,44,58526,64837,30330,18540,712797,241862,19664,7086
40,Wed Apr 28 13:55:27 GMT+08:00 2021,1619589327,54,47,6154,7204,2246,7023,24967,13229,12146,6539
41,Wed Apr 28 13:55:28 GMT+08:00 2021,1619589328,60,47,15054,13369,16603,7092,90085,77335,8432,9984
42,Wed Apr 28 13:55:29 GMT+08:00 2021,1619589329,54,47,11648,7050,5736,9428,1004490,68137,6118,5374
43,Wed Apr 28 13:55:30 GMT+08:00 2021,1619589330,56,48,44813,16080,7530,9839,45536,103595,6283,3558
44,Wed Apr 28 13:55:31 GMT+08:00 2021,1619589331,54,54,10218,7794,6250,4614,3358,3399,4494,2322
45,Wed Apr 28 13:55:32 GMT+08:00 2021,1619589332,61,67,4947,17667,6202,5358,20229,10285,9583,5055
46,Wed Apr 28 13:55:33 GMT+08:00 2021,1619589333,64,81,24302,12641,22809,11109,615665,17152,4635,10102
47,Wed Apr 28 13:55:34 GMT+08:00 2021,1619589334,69,70,6572,19897,12009,14114,130306,96769,7441,3380
48,Wed Apr 28 13:55:35 GMT+08:00 2021,1619589335,60,51,21778,12637,9686,13761,977383,182964,4240,4350
49,Wed Apr 28 13:55:36 GMT+08:00 2021,1619589336,47,30,10789,8160,3750,3795,353279,119396,4713,1295
50,Wed Apr 28 13:55:37 GMT+08:00 2021,1619589337,40,14,21949,10268,14442,16450,104897,204143,10618,2675
51,Wed Apr 28 13:55:38 GMT+08:00 2021,1619589338,51,20,7854,6119,7330,18133,27308,18880,4161,2860
52,Wed Apr 28 13:55:39 GMT+08:00 2021,1619589339,51,26,8195,2524,5469,2208,380221,21939,2775,1582
53,Wed Apr 28 13:55:40 GMT+08:00 2021,1619589340,63,26,18608,7536,14931,15457,1385242,118795,9674,4151
54,Wed Apr 28 13:55:41 GMT+08:00 2021,1619589341,63,34,8783,2409,7579,3219,320843,31532,3389,2797
55,Wed Apr 28 13:55:42 GMT+08:00 2021,1619589342,40,23,29687,16397,15288,10698,415977,362763,6625,3449
56,Wed Apr 28 13:55:43 GMT+08:00 2021,1619589343,44,14,9975,7433,11038,13031,109170,89572,15533,9240
57,Wed Apr 28 13:55:44 GMT+08:00 2021,1619589344,40,37,45038,44293,12551,8976,65795,43641,11624,5399
58,Wed Apr 28 13:55:45 GMT+08:00 2021,1619589345,44,37,33959,14486,23881,26595,120582,122190,7624,14183
59,Wed Apr 28 13:55:46 GMT+08:00 2021,1619589346,51,43,56726,15578,81329,19052,662480,237986,6159,9591
60,Wed Apr 28 13:55:47 GMT+08:00 2021,1619589347,57,48,16695,17430,13742,26852,113328,86546,8980,9856
61,Wed Apr 28 13:55:48 GMT+08:00 2021,1619589348,67,40,2839,5190,5847,2882,100385,4310,2208,2443
62,Wed Apr 28 13:55:49 GMT+08:00 2021,1619589349,78,41,843,8392,9882,11737,37553,7603,23552,5830
63,Wed Apr 28 13:55:50 GMT+08:00 2021,1619589350,81,38,10612,24821,26211,22962,305717,212845,6924,13447
64,Wed Apr 28 13:55:51 GMT+08:00 2021,1619589351,80,44,19734,2218,4563,10120,244175,27094,5082,2723
65,Wed Apr 28 13:55:52 GMT+08:00 2021,1619589352,74,38,22298,2281,3287,7658,261531,61340,7938,5912
66,Wed Apr 28 13:55:53 GMT+08:00 2021,1619589353,63,43,32184,11124,10527,17690,185058,60504,12228,11466
67,Wed Apr 28 13:55:54 GMT+08:00 2021,1619589354,66,53,104526,22672,44987,42371,247003,215838,11882,10643
68,Wed Apr 28 13:55:55 GMT+08:00 2021,1619589355,66,54,7346,3666,3706,4426,34754,11085,1102,2923
69,Wed Apr 28 13:55:56 GMT+08:00 2021,1619589356,53,53,23278,21119,14262,2920,284030,120532,4862,2129
70,Wed Apr 28 13:55:57 GMT+08:00 2021,1619589357,48,47,4645,24142,27651,10992,60178,75219,6805,4415
71,Wed Apr 28 13:55:58 GMT+08:00 2021,1619589358,48,35,11102,5727,9566,15344,27410,111463,5925,9201
72,Wed Apr 28 13:55:59 GMT+08:00 2021,1619589359,48,35,11102,5727,9566,15344,27410,111463,5925,9201
73,Wed Apr 28 13:56:00 GMT+08:00 2021,1619589360,61,40,2260,1804,2578,2749,79865,11424,4155,1737
74,Wed Apr 28 13:56:01 GMT+08:00 2021,1619589361,66,40,66726,77675,158664,73896,587832,292381,14676,11796
75,Wed Apr 28 13:56:02 GMT+08:00 2021,1619589362,63,57,3665,2010,1199,818,100611,5501,506,402
76,Wed Apr 28 13:56:03 GMT+08:00 2021,1619589363,66,38,17855,18944,14988,31383,869827,142822,12043,6286
77,Wed Apr 28 13:56:04 GMT+08:00 2021,1619589364,69,38,2627,17678,15742,19119,1033683,56805,4744,3439
78,Wed Apr 28 13:56:05 GMT+08:00 2021,1619589365,66,48,20003,22479,21120,8240,265075,34426,2694,4404
79,Wed Apr 28 13:56:06 GMT+08:00 2021,1619589366,69,43,14790,11474,20570,6295,519468,25451,3062,2111
80,Wed Apr 28 13:56:07 GMT+08:00 2021,1619589367,69,50,24287,14490,29417,19596,627901,55696,5231,6000
81,Wed Apr 28 13:56:08 GMT+08:00 2021,1619589368,60,53,67159,24024,32251,24998,161573,273155,5691,8582
82,Wed Apr 28 13:56:09 GMT+08:00 2021,1619589369,57,40,23860,51533,13601,48778,401900,421100,6316,23104
83,Wed Apr 28 13:56:10 GMT+08:00 2021,1619589370,53,35,23562,18805,18900,10078,179330,93816,4710,2736
84,Wed Apr 28 13:56:11 GMT+08:00 2021,1619589371,53,35,23562,18805,18900,10078,179330,93816,4710,2736
85,Wed Apr 28 13:56:12 GMT+08:00 2021,1619589372,44,40,3464,3831,6227,1547,26635,28176,1725,1802
86,Wed Apr 28 13:56:13 GMT+08:00 2021,1619589373,54,40,9913,4936,17948,20936,75917,48925,19643,11154
87,Wed Apr 28 13:56:14 GMT+08:00 2021,1619589374,57,41,10269,13639,13621,6269,251718,40079,5152,5177
88,Wed Apr 28 13:56:15 GMT+08:00 2021,1619589375,51,35,10563,22027,5383,5557,307990,78548,1336,1282
89,Wed Apr 28 13:56:16 GMT+08:00 2021,1619589376,70,47,148805,249742,252923,272506,46779,123866,82995,32147
90,Wed Apr 28 13:56:17 GMT+08:00 2021,1619589377,61,54,4642,4486,4604,2315,241449,15727,1090,709
91,Wed Apr 28 13:56:18 GMT+08:00 2021,1619589378,63,56,9604,7500,1873,5726,231343,33216,2132,1950
92,Wed Apr 28 13:56:19 GMT+08:00 2021,1619589379,69,67,102511,26871,18772,20071,677594,64308,7667,3617
93,Wed Apr 28 13:56:20 GMT+08:00 2021,1619589380,50,56,56424,22591,38262,18005,309755,355426,19237,3820
94,Wed Apr 28 13:56:21 GMT+08:00 2021,1619589381,50,63,41513,12576,28733,8950,36175,32633,4294,7529
95,Wed Apr 28 13:56:22 GMT+08:00 2021,1619589382,50,63,41513,12576,28733,8950,36175,32633,4294,7529
96,Wed Apr 28 13:56:23 GMT+08:00 2021,1619589383,60,51,3917,6166,4962,7522,129847,27597,2709,1542
97,Wed Apr 28 13:56:24 GMT+08:00 2021,1619589384,66,61,6496,16498,6977,4119,153889,29152,6328,8634
98,Wed Apr 28 13:56:25 GMT+08:00 2021,1619589385,66,56,6086,3722,3421,2910,161778,15307,2238,1484
99,Wed Apr 28 13:56:26 GMT+08:00 2021,1619589386,53,48,26780,25661,23880,6506,239346,121655,11075,8210
100,Wed Apr 28 13:56:27 GMT+08:00 2021,1619589387,44,47,14423,30885,11257,17295,371620,207531,14460,10373
101,Wed Apr 28 13:56:28 GMT+08:00 2021,1619589388,40,47,30989,12661,8356,5266,514940,59259,7096,6299
102,Wed Apr 28 13:56:29 GMT+08:00 2021,1619589389,38,41,1674,6241,3609,3048,433469,20882,1333,1734
103,Wed Apr 28 13:56:30 GMT+08:00 2021,1619589390,53,44,24770,9845,14616,18169,290590,44787,4729,5090
104,Wed Apr 28 13:56:31 GMT+08:00 2021,1619589391,54,51,14384,8432,16292,4861,43065,37902,6039,7338
105,Wed Apr 28 13:56:32 GMT+08:00 2021,1619589392,60,47,47840,15972,33466,20628,133730,148213,3510,5337
106,Wed Apr 28 13:56:33 GMT+08:00 2021,1619589393,50,44,56898,21850,11588,8255,2368996,297961,10157,5780
107,Wed Apr 28 13:56:34 GMT+08:00 2021,1619589394,40,34,27892,13385,11266,15886,496763,220855,9605,4853
108,Wed Apr 28 13:56:35 GMT+08:00 2021,1619589395,35,40,115716,16181,34534,12552,201888,144143,7145,11661
109,Wed Apr 28 13:56:36 GMT+08:00 2021,1619589396,35,40,115716,16181,34534,12552,201888,144143,7145,11661
110,Wed Apr 28 13:56:37 GMT+08:00 2021,1619589397,35,34,13253,9373,16272,9918,1071305,115542,8904,7438
111,Wed Apr 28 13:56:38 GMT+08:00 2021,1619589398,40,37,8002,17887,21211,11631,246980,85071,10065,7199
112,Wed Apr 28 13:56:39 GMT+08:00 2021,1619589399,40,27,58882,62091,39191,20110,960335,317164,12135,4986
113,Wed Apr 28 13:56:40 GMT+08:00 2021,1619589400,54,26,5096,3131,8706,9438,586109,19948,6347,6157
114,Wed Apr 28 13:56:41 GMT+08:00 2021,1619589401,54,30,4258,14503,7601,4641,193559,56124,2192,1355
115,Wed Apr 28 13:56:42 GMT+08:00 2021,1619589402,51,21,9264,9153,13810,15009,1497485,207452,5748,4834
116,Wed Apr 28 13:56:43 GMT+08:00 2021,1619589403,51,16,49234,34989,21546,21430,734011,394870,6932,5423
117,Wed Apr 28 13:56:44 GMT+08:00 2021,1619589404,34,20,5793,7270,1986,1338,880961,31393,1120,631
118,Wed Apr 28 13:56:45 GMT+08:00 2021,1619589405,44,23,5180,17140,11124,16218,23891,30109,6250,9319
119,Wed Apr 28 13:56:46 GMT+08:00 2021,1619589406,41,30,40560,4553,41929,10487,292852,232936,8439,5127
120,Wed Apr 28 13:56:47 GMT+08:00 2021,1619589407,40,35,51302,56925,41634,16999,266006,346604,6761,5185
121,Wed Apr 28 13:56:48 GMT+08:00 2021,1619589408,35,34,30997,42954,10804,5512,1088816,232111,3412,3469
122,Wed Apr 28 13:56:49 GMT+08:00 2021,1619589409,23,30,22076,64336,33310,18572,2338614,194952,10358,5113
123,Wed Apr 28 13:56:50 GMT+08:00 2021,1619589410,23,34,19939,44208,42574,13721,236596,334983,12201,5551
124,Wed Apr 28 13:56:51 GMT+08:00 2021,1619589411,27,35,43011,167743,68904,52533,119548,436862,38794,24662
125,Wed Apr 28 13:56:52 GMT+08:00 2021,1619589412,50,38,18047,10225,10858,19934,78411,43693,6110,6500
126,Wed Apr 28 13:56:53 GMT+08:00 2021,1619589413,54,37,2691,8267,4424,4816,439457,29612,6842,6742
127,Wed Apr 28 13:56:54 GMT+08:00 2021,1619589414,74,43,6601,8120,5531,15301,156188,25886,7196,2566
